3426199;Faraday Fracture Zone;Faraday Fracture Zone;;49.5;-27.5;U;FRZU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3426200;Harrison Bank;Harrison Bank;;55.05;-56.66667;U;BNKU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3426201;Labrador Shelf;Labrador Shelf;;56;-58;U;SHFU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3426202;Makkovik Bank;Makkovik Bank;;55.5;-57.83333;U;BNKU;;;00;;;;0;;-9999;America/Danmarkshavn;2005-04-25
3426203;Maxwell Fracture Zone;Maxwell Fracture Zone;;47.66667;-27;U;FRZU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3426204;Nain Bank;Nain Bank;;57;-60;U;BNKU;;;00;;;;0;;-9999;America/Danmarkshavn;2005-08-18
3426219;Gnitsevich Seamounts;Gnitsevich Seamounts;"Gory Gnicevicha,Gory Gnitsevicha,Горы Гницевича";44.53333;-25.28333;U;SMSU;;;00;;;;0;;-9999;America/Danmarkshavn;2005-04-25
3426220;Lukin-Lebedev Seamount;Lukin-Lebedev Seamount;"Gora Lukina-Lebedeva,Гора Лукина-Лебедева";44.43333;-24.65;U;SMU;;;00;;;;0;;-9999;America/Danmarkshavn;2005-04-25
3426221;Río de la Plata;Rio de la Plata;"Plata,Plata River,Plate,River Plate";-35;-57;H;ESTY;;;00;;;;0;;-9999;America/Recife;2013-09-25
3473277;Zapiola Seamount;Zapiola Seamount;;-38.25;-26.25;U;SMU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473278;Zapiola Ridge;Zapiola Ridge;"Zapiola Drift,Zapiola Sedimentary Ridge";-45;-43;U;RDGU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473279;West Scotia Basin;West Scotia Basin;"Bassin de Antilles du Sud,Juzhno-Antil'skaja Kotlovina,Yuzhno-Antil'skaya Kotlovina,Yuzhno-Antil’skaya Kotlovina,Южно-Антильская Котловина";-57;-53;U;BSNU;;;00;;;;0;;-9999;America/Fortaleza;2003-09-17
3473280;Vysokaya Bank;Vysokaya Bank;Vysokaja Bank;-59.71667;-27.96667;U;BNKU;;;00;;;;0;;-9999;America/Fortaleza;2004-06-01
3473281;Vitória-Trindade Seamounts;Vitoria-Trindade Seamounts;"Cadeia Vitoria Trindade,Cadeia Vitória Trindade,Columbia Seamount Chain,Columbia-Trindade Seamount Chain,Trindade Rise,Trindade Spur,Trinidad Rise,Vitoria-Trindade Ridge,Vitoria-Trindade Seamount Chain";-21;-35;U;SMSU;;;00;;;;0;;-9999;America/Recife;2004-10-12
3473282;Vitória Seamount;Vitoria Seamount;"Banka Victoriya,Mont Vitoria,Victoria Bank,Vitoria Bank";-20.75;-37.75;U;SMU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473283;Trindade Seachannel;Trindade Seachannel;"Columbia Canyon,Trindade Channel,Vitoria Canyon";-23;-32.6;U;SCNU;;;00;;;;0;;-9999;America/Recife;2004-10-12
3473284;Tehuelche Fracture Zone;Tehuelche Fracture Zone;;-54.5;-46;U;FRZU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473285;Stocks Seamount;Stocks Seamount;"Gora Stoksa,Гора Стокса";-12.25;-32;U;SMU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473286;South Sandwich Trench;South Sandwich Trench;"Juzhno-Sandvicheva Vpadina,Ravin des Sud Sandwich,Ross Deep,Sandwich Deep,Yuzhno-Sandvicheva Vpadina,Южно-Сандвичева Впадина";-56.5;-25;U;TRNU;;;00;;;;0;;-9999;America/Fortaleza;2003-09-17
3473287;South Sandwich Ridge;South Sandwich Ridge;;-58;-27;U;RDGU;;;00;;;;0;;-9999;America/Fortaleza;1999-03-22
3473288;South Georgia Rise;South Georgia Rise;"East Georgia Ridge,Georgia Rise,Northeast Georgia Rise,Northeastern Georgia Ridge,Northeastern Georgia Rise,South Georgia North Eastern Ridge,South Sandwich Swell";-52.5;-32.5;U;RISU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473289;South Georgia Ridge;South Georgia Ridge;North Scotia Ridge;-54;-40;U;RDGU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473290;Santos Plateau;Santos Plateau;"Plato Sao Paulo,Platô São Paulo,Sao Paulo Plateau,São Paulo Plateau";-25;-43;U;PLTU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473291;Royal Charlotte Bank;Royal Charlotte Bank;"Banco Royal Charlotte,Great Charlette Bank";-16;-38;U;BNKU;;;00;;;;0;;-9999;America/Recife;1999-07-21
3473292;Rodgers Seamount;Rodgers Seamount;"Banco Rodger,Banco Rodgers,Gora Rodzhers,Rodgers Bank,Гора Роджерс";-17.08333;-36.83333;U;SMU;;;00;;;;0;;-9999;America/Recife;2005-08-18
3473293;Rio Grande Rise;Rio Grande Rise;"Plato Riu-Grandi,Rio Grande Plateau,Rio Grande Ridge,Rio Grande Swell,Vozvyshennost' Rio-Grande,Vozvyshennost’ Rio-Grande,Возвышенность Рио-Гранде,Плато Риу-Гранди";-31;-35;U;RISU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473294;Rio Grande Gap;Rio Grande Gap;Vema Channel;-30.5;-39.16667;U;GAPU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473295;Río de la Plata Canyon;Rio de la Plata Canyon;;-37.16667;-53.73333;U;CNYU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473296;Protector Shoal;Protector Shoal;;-55.98333;-28.16667;U;SHLU;;;00;;;;0;;-9999;America/Fortaleza;2005-04-25
3473297;Pernambuco Seachannel;Pernambuco Seachannel;Pernambuco Channel;-12;-33.25;U;SCNU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473298;Ona Basin;Ona Basin;;-59;-56;U;BSNU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473299;Montague Seamount;Montague Seamount;"Banco Montague,Gora Montegju,Gora Montegyu,Montague Bank,Гора Монтегю";-20.41667;-36.7;U;SMU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473300;Minerva Seamount;Minerva Seamount;"Banco Minerva,Minerva Bank";-17.08333;-37.41667;U;SMU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473301;Maurice Ewing Bank;Maurice Ewing Bank;;-51;-43;U;PLTU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473302;Mar del Plata Canyon;Mar del Plata Canyon;;-37.66667;-53.66667;U;CNYU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473303;Jaseur Seamount;Jaseur Seamount;"Gora Zhazer,Gora Zhazjor,Gora Zhazër,Jaseur Bank,Гора Жазёр";-20.5;-36;U;SMU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473304;Islas Orcadas Rise;Islas Orcadas Rise;"Orcadas Rise,South Georgia Rise";-51.5;-26;U;RISU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473305;Hunter Gap;Hunter Gap;"Canal Hunter,Hunter Channel";-35;-27.5;U;GAPU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473306;Hotspur Seamount;Hotspur Seamount;"Gora Khocpur,Gora Khotspur,Hotspur Bank,Гора Хоцпур";-17.91667;-35.91667;U;SMU;;;00;;;;0;;-9999;America/Recife;2004-06-01
3473307;Gröll Seamount;Groll Seamount;"Gora Grel',Gora Grjol',Gora Grël',Gora Grël’,Mont Groll,Mont Gröll,Гора Грёль";-12.61667;-31.86667;U;SMU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473308;Garnet Bank;Garnet Bank;Banc Garnet;-33.08333;-49.41667;U;SMU;;;00;;;;0;;-9999;America/Recife;1999-01-27
3473309;Ferraz Ridge;Ferraz Ridge;;-14;-33;U;RDGU;;;00;;;;0;;-9999;America/Recife;2004-03-08
3473310;Falkland Trough;Falkland Trough;"Falkland Chasm,Malvinas Chasm,Malvinas Trough";-53;-54;U;TRGU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473311;Falkland Plateau;Falkland Plateau;"Argentine Rise,Falkland Ridge,Falkland Rise,Plato das Malvinas,The Malvinas Plateau,Плато дас Малвинас";-51;-50;U;PLTU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473312;Falkland Fracture Zone;Falkland Fracture Zone;"Falkland Agulhas Fracture Zone,Falkland Ridge,Malvinas Fracture Zone,Zona de Fratura Malvinas";-49.33333;-41;U;FRZU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473313;Falkland Escarpment;Falkland Escarpment;Malvinas Escarpment;-50;-45;U;ESCU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473314;East Scotia Basin;East Scotia Basin;"Bassin de Antilles du Sud,Juzhno-Antil'skaja Kotlovina,Yuzhno-Antil'skaya Kotlovina,Yuzhno-Antil’skaya Kotlovina,Южно-Антильская Котловина";-57;-35;U;BSNU;;;00;;;;0;;-9999;America/Fortaleza;2003-09-17
3473315;Columbia Seamount;Columbia Seamount;"Columbia Mountain,Gora Kolumbija,Gora Kolumbiya,Гора Колумбия";-20.5;-32;U;SMU;;;00;;;;0;;-9999;America/Recife;2003-09-17
3473316;Champlain Seamount;Champlain Seamount;;-20.25;-37.33333;U;SMU;;;00;;;;0;;-9999;America/Recife;2003-09-17
3715207;Walker Ridge;Walker Ridge;;26.25;-91.33333;U;RDGU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-08
3473317;Burdwood Bank;Burdwood Bank;"Banc Burdwood,Banco Burdwood,Banka Berdvud,Banka Bjordvud,Banka Bërdvud,Birdwood Bank,Burdwood Plateau,Burwood Bank,Банка Бёрдвуд";-54.25;-59;U;PLTU;;;00;;;;0;;-9999;America/Fortaleza;2005-04-25
3473318;Bromley Plateau;Bromley Plateau;"Bromely Plateau,Bromley Tablemount,Plateau de Bromley";-32;-35;U;PLTU;;;00;;;;0;;-9999;America/Recife;1999-01-27
3473319;Brazil Basin;Brazil Basin;"Brazil'skaja Kotlovina,Brazil'skaya Kotlovina,Brazilian Basin,Brazil’skaya Kotlovina,Havergal Deep,Havergall Deep,Tizard Deep,Бразильская Котловина";-15;-25;U;BSNU;;;00;;;;0;;-9999;America/Recife;2003-09-17
3473320;Bahía Blanca Canyon;Bahia Blanca Canyon;;-41.41667;-54.33333;U;CNYU;;;00;;;;0;;-9999;America/Fortaleza;2005-04-25
3473321;Argentine Plain;Argentine Plain;"Argentine Abyssal Plain,Argentine Basin";-47.5;-50;U;PLNU;;;00;;;;0;;-9999;America/Fortaleza;2003-09-17
3473322;Argentine Basin;Argentine Basin;"Argentiinan Allas,Argentina Basin,Argentina Nogu,Argentina Nõgu,Argentinska Backenet,Argentinska Bäckenet,Argentinskaja Kotlovina,Argentinskaya Kotlovina,Аргентинская Котловина";-45;-45;U;BSNU;;;00;;;;0;;-9999;America/Fortaleza;2003-09-17
3473323;Ameghino Canyon;Ameghino Canyon;Amaghino Canyon;-43.66667;-57.33333;U;CNYU;;;00;;;;0;;-9999;America/Fortaleza;2003-09-17
3473324;Almirante Saldanha Seamount;Almirante Saldanha Seamount;Banco Almirante Saldanha;-22.5;-37.5;U;SMU;;;00;;;;0;;-9999;America/Recife;2003-09-17
3473325;Almirante Brown Canyon;Almirante Brown Canyon;;-46.16667;-59;U;CNYU;;;00;;;;0;;-9999;America/Fortaleza;2003-09-17
3473326;Abrolhos Seamounts;Abrolhos Seamounts;"Abrolhos Ridge,Cadeia dos Abrolhos";-17.33333;-36.5;U;SMSU;;;00;;;;0;;-9999;America/Recife;2003-09-17
3473327;Abrolhos Bank;Abrolhos Bank;;-18.5;-38.75;U;BNKU;;;00;;;;0;;-9999;America/Recife;2003-09-17
3473331;Guevara Seamounts;Guevara Seamounts;;-59.5;-43.5;U;SMSU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473332;Northwest Georgia Rise;Northwest Georgia Rise;;-52.66667;-37.5;U;RISU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473333;Protector Basin;Protector Basin;;-58;-49;U;BSNU;;;00;;;;0;;-9999;America/Fortaleza;2004-03-08
3473334;Vema Channel;Vema Channel;Vema Seachannel;-30.5;-39.16667;U;SCNU;;;00;;;;0;;-9999;America/Recife;2005-04-25
3473770;East Scotia Ridge;East Scotia Ridge;;-57.91667;-29.25;U;RDGU;;;00;;;;0;;-9999;America/Fortaleza;2003-09-17
3474569;Samarin Seamount;Samarin Seamount;;-34.06667;-20.13333;U;SMU;;;00;;;;0;;-9999;America/Fortaleza;2003-07-07
3513538;Leeward Islands;Leeward Islands;Leeward Islands;17;-63;T;ISLS;;;;;;;0;;-9999;America/Curacao;2010-12-18
3513834;The Channel;The Channel;;17.43333;-62.88333;H;CHN;;;;;;;0;;-9999;America/Curacao;2011-11-22
3577033;Caicos Passage;Caicos Passage;"Caicos Passage,Passage des Caiques,Passage des Caïques";22;-72.5;H;CHN;;;00;;;;0;;-9999;America/Grand_Turk;2014-07-08
3577322;Virgin Islands;Virgin Islands;"Iles Vierges,Islas Virgenes,Islas Vírgenes,Isole Vergini,Jungferninseln,Santa Ursula y las Once Mil Virgenes,Santa Úrsula y las Once Mil Vírgenes,Virgin Islands,Îles Vierges";18.32275;-64.80814;T;ISLS;;"VG,VI";;;;;0;;-9999;America/St_Thomas;2012-07-04
3595439;Gulf of Honduras;Gulf of Honduras;"Bahia de Honduras,Bahía de Honduras,Bay of Honduras,Golfo de Honduras,Gulf of Amatique,Gulf of Honduras";16.16667;-87.83333;H;GULF;;;00;;;;0;;-9999;America/Guatemala;2014-07-08
3715181;Yuma Basin;Yuma Basin;Yuma Trough;18.08333;-68.25;U;BSNU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715182;Yucatan Plain;Yucatan Plain;;20;-85;U;PLNU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-13
3715183;Yucatan Escarpment;Yucatan Escarpment;;19.66667;-86.5;U;ESCU;;;00;;;;0;;-9999;America/Rankin_Inlet;2004-10-12
3715184;Yucatan Basin;Yucatan Basin;"Hoya de Yucatan,Jukatanskaja Kotlovina,Yucatan Deep,Yukatanskaya Kotlovina,Юкатанская Котловина";20;-84;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2004-03-08
3715185;Yaquina Trough;Yaquina Trough;;3;-80;U;TRGU;;;00;;;;0;;-9999;America/Thule;2004-03-08
3715186;Worzel Basin;Worzel Basin;;26.73333;-92.66667;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-03-21
3715187;Witter Bank;Witter Bank;;17.56667;-77.93333;U;BNKU;;;00;;;;0;;-9999;America/Thule;1999-06-08
3715188;Winyah Scarp;Winyah Scarp;;32.75;-78.3;U;ESCU;;;00;;;;0;;-9999;America/Thule;1999-07-13
3715189;Wilmington Valley;Wilmington Valley;Wilmington Gorge;37.5;-72.21667;U;VALU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-07-21
3715190;Wilmington Canyon;Wilmington Canyon;Delaware Canyon;38.35;-73.51667;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715191;Willoughby Valley;Willoughby Valley;;17.16667;-61.2;U;VALU;;;00;;;;0;;-9999;America/Danmarkshavn;2003-03-21
3715192;Whiting Seamount;Whiting Seamount;Whiting Bank;17.81667;-65.7;U;SMU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715193;Whiting Dome;Whiting Dome;;28.88333;-88.4;U;HLLU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715194;Whiting Basin;Whiting Basin;;17.88333;-65.78333;U;BSNU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-04-28
3715195;West TAMU Basin;West TAMU Basin;;27.31667;-91.91667;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715196;West Pigmy Basin;West Pigmy Basin;;27.11667;-91.6;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715197;West Flower Garden Bank;West Flower Garden Bank;;27.88333;-93.83333;U;BNKU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715198;West Florida Slope;West Florida Slope;;27;-84.66667;U;SLPU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-08
3715199;West Florida Shelf;West Florida Shelf;;27;-83.33333;U;SHFU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-08
3715200;West Cocos Seamount;West Cocos Seamount;;5.66667;-88.88333;U;SMU;;;00;;;;0;;-9999;America/Rankin_Inlet;2004-03-08
3715201;West Chitimacha Basin;West Chitimacha Basin;;26.53333;-91.5;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715202;West Aves Escarpment;West Aves Escarpment;;15;-64;U;ESCU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-06-13
3715203;Washington Canyon;Washington Canyon;Chesapeake Canyon;37.45;-74.48333;U;CNYU;;;00;;;;0;;-9999;America/Thule;2004-03-08
3715204;Warr Canyon;Warr Canyon;Warr Valley;37.91667;-73.56667;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-06-08
3715205;Walton Bank;Walton Bank;Walton Seaknoll;17.53333;-78.31667;U;BNKU;;;00;;;;0;;-9999;America/Thule;2004-03-08
3715208;Volcán Bank;Volcan Bank;"Banco Volcan,Banco Volcán,Vulcan Seaknoll";9.56667;-80.38333;U;BNKU;;;00;;;;0;;-9999;America/Thule;2004-03-08
3715209;Vogel Seamount;Vogel Seamount;;37.13333;-60.16667;U;SMU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-01-12
3715210;Virgin Islands Trough;Virgin Islands Trough;"Anegada Trough,Virgin Islands Basin";17.93333;-65.16667;U;TRGU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715211;Virgin Islands Shelf;Virgin Islands Shelf;;18.48333;-64.76667;U;SHFU;;;00;;;;0;;-9999;America/Danmarkshavn;2003-03-21
3715212;Virgin Gorda Knoll;Virgin Gorda Knoll;;18.41667;-63.91667;U;KNLU;;;00;;;;0;;-9999;America/Danmarkshavn;2003-03-21
3715213;Viosca Knoll;Viosca Knoll;;29.2;-88.56667;U;KNLU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-13
3715214;Vieux-Fort Spur;Vieux-Fort Spur;;15.71667;-62.1;U;SPRU;;;00;;;;0;;-9999;America/Danmarkshavn;2005-04-25
3715215;Vernon Basin;Vernon Basin;;26.83333;-85.33333;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2004-03-08
3715216;Vermilion Basin;Vermilion Basin;;27.08333;-91.76667;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715217;Veracruz Tongue;Veracruz Tongue;;20.5;-94.83333;U;TNGU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-07-13
3715218;Venezuelan Plain;Venezuelan Plain;Venezuela Abyssal Plain;14;-67;U;PLNU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-06-13
3715219;Venezuelan Basin;Venezuelan Basin;"Caribbean Basin,Eastern Caribbean Basin,Hoya de Venezuela,Tanner Basin,Venesuehl'skaja Kotlovina,Venesuel'skaya Kotlovina,Venesuel’skaya Kotlovina,Venezuela Basin,Венесуэльская Котловина";15;-68;U;BSNU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715220;Vema Knoll;Vema Knoll;;23.68333;-66.96667;U;KNLU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715221;Vema Gap;Vema Gap;;24.25;-68.66667;U;GAPU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715222;Veatch Canyon;Veatch Canyon;;39.86667;-69.6;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715223;Vanguard Knoll;Vanguard Knoll;;28.16667;-68.01667;U;KNLU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-06-08
3715224;Vaca Basin;Vaca Basin;;26.2;-91.76667;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715225;Turner Hole Canyon;Turner Hole Canyon;;17.58333;-64.4;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;2003-03-21
3715226;Trinity Shoal;Trinity Shoal;Trinity Shoals;29.2;-92.2;U;SHLU;;;00;;;;0;;-9999;America/Rankin_Inlet;2005-08-18
3715227;Tresslar Bank;Tresslar Bank;;27.88333;-92.36667;U;BNKU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-08
3715228;Tortugas Valley;Tortugas Valley;;23.95;-83.16667;U;VALU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715229;Tortugas Terrace;Tortugas Terrace;;24.08333;-83;U;TERU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-07-22
3715230;Tortola Ridge;Tortola Ridge;;18.23333;-64.3;U;RDGU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715231;Tongue of the Ocean;Tongue of the Ocean;"Golfe de l' Ocean,Golfe de la Providence,Tongue of Ocean,Tongue of the Ocean Trough";24.5;-77.5;U;TRGU;;;00;;;;0;;-9999;America/Thule;2005-08-18
3715232;Toms Canyon;Toms Canyon;Toms River Canyon;39.11667;-72.7;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-04-28
3715233;Tobago Plain;Tobago Plain;;13;-60.5;U;PLNU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-07-21
3715234;Tobago Basin;Tobago Basin;"Fosa de Tobago,Tobago Trough";12.5;-60.5;U;BSNU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715235;Titiri Bank;Titiri Bank;;17.7;-62.4;U;BNKU;;;00;;;;0;;-9999;America/Danmarkshavn;2003-03-21
3715236;Tison Basin;Tison Basin;;27.15;-90.98333;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715237;Tintamarre Spur;Tintamarre Spur;;18.43333;-62.38333;U;SPRU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715238;Timbalier Basin;Timbalier Basin;;27.48333;-91.36667;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715239;Tiger Basin;Tiger Basin;;27.31667;-91.25;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715240;Thunder Knoll;Thunder Knoll;Thunders Knoll;16.45;-81.33333;U;BNKU;;;00;;;;0;;-9999;America/Thule;2004-03-08
3715241;Thibodaux Basin;Thibodaux Basin;;27.5;-90.86667;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715242;Texas-Louisiana Shelf;Texas-Louisiana Shelf;;28.5;-93;U;SHFU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-08
3715243;Terrebonne Basin;Terrebonne Basin;;26.8;-91.61667;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715244;Tehuantepec Ridge;Tehuantepec Ridge;"Khrebet Teuantepek,Tehuntepec Ridge,Хребет Теуантепек";13.5;-98;U;RDGU;;;00;;;;0;;-9999;America/Cambridge_Bay;2005-08-18
3715245;Tchefuncte Mound;Tchefuncte Mound;;27.43333;-92.9;U;BNKU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715246;TAMU Dome;TAMU Dome;;27.35;-91.85;U;MNDU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715247;TAMU Basin;TAMU Basin;;27.25;-91.8;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715248;Sweet Bank;Sweet Bank;;27.85;-91.81667;U;BNKU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-08
3715249;Swan Trough;Swan Trough;;17.66667;-83.16667;U;TRGU;;;00;;;;0;;-9999;America/Rankin_Inlet;2004-10-12
3715250;Swallow Knoll;Swallow Knoll;;28;-68.53333;U;KNLU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-06-08
3715251;Sun Ray Seamount;Sun Ray Seamount;Sun Ray Bank;-0.53333;-88.55;U;SMU;;;00;;;;0;;-9999;America/Rankin_Inlet;2004-03-08
3715252;Stewart Basin;Stewart Basin;;27.43333;-90.71667;U;BSNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715253;Stetson Mesa;Stetson Mesa;;30.31667;-79.4;U;MESU;;;00;;;;0;;-9999;America/Thule;1999-07-13
3715254;Stetson Bank;Stetson Bank;;28.16667;-94.3;U;BNKU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-03-22
3715255;Sprat Hall Canyon;Sprat Hall Canyon;;17.75;-64.95;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-06-13
3715256;Spencer Canyon;Spencer Canyon;;38.56667;-73.13333;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-04-28
3715257;South Wilmington Canyon;South Wilmington Canyon;;38.26667;-73.46667;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-04-28
3715258;South Vries Canyon;South Vries Canyon;;38.08333;-73.66667;U;CNYU;;;00;;;;0;;-9999;America/Thule;1999-04-28
3715259;South Toms Canyon;South Toms Canyon;;38.98333;-72.68333;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-04-28
3715260;South Heyes Canyon;South Heyes Canyon;;38.21667;-73.56667;U;CNYU;;;00;;;;0;;-9999;America/Danmarkshavn;1999-04-28
3715261;Sounder Canyon;Sounder Canyon;;29.06667;-88.13333;U;CNYU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715262;Sonnier Banks;Sonnier Banks;;28.33333;-92.45;U;BKSU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-07-23
3715263;Sombrero Trough;Sombrero Trough;;18.85;-63.28333;U;TRGU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715264;Silvertown Bank;Silvertown Bank;"Banco Silvertown,Banco de Silvertown";21.41667;-79.91667;U;BNKU;;;00;;;;0;;-9999;America/Thule;2004-03-08
3715265;Silver Plain;Silver Plain;Silver Abyssal Plain;22.5;-69.5;U;PLNU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715266;Silver Knoll;Silver Knoll;;21.56667;-68.55;U;KNLU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715267;Silver Bank;Silver Bank;"Banka Silver,Банка Силвер";20.5;-69.75;U;RFSU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715268;Sigsbee Plain;Sigsbee Plain;"Sigsbee Abyssal Plain,Sigsbee Basin";23.5;-93;U;PLNU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715269;Sigsbee Knolls;Sigsbee Knolls;;23.75;-92.41667;U;KNSU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
3715270;Sigsbee Escarpment;Sigsbee Escarpment;Sigsbee Scarp;26;-92.5;U;ESCU;;;00;;;;0;;-9999;America/Rankin_Inlet;2004-03-08
3715271;Sidner Bank;Sidner Bank;;27.91667;-92.38333;U;BNKU;;;00;;;;0;;-9999;America/Rankin_Inlet;1999-06-08
3715272;Siboney Seamount;Siboney Seamount;;33.33333;-61.66667;U;SMU;;;00;;;;0;;-9999;America/Danmarkshavn;2004-03-08
3715273;Shoe Rock Spur;Shoe Rock Spur;;16.48333;-62.08333;U;SPRU;;;00;;;;0;;-9999;America/Danmarkshavn;2003-03-21
3715274;Ship Shoal;Ship Shoal;;28.9;-91;U;SHLU;;;00;;;;0;;-9999;America/Rankin_Inlet;2003-07-07
